region_code,region_name,province_code,province_name,city_code,city_name
1000000000,X,1003500000,LANAO DEL NORTE,1003509000,LALA
1000000000,X,1003500000,LANAO DEL NORTE,1003510000,LINAMON
1000000000,X,1003500000,LANAO DEL NORTE,1003511000,MAGSAYSAY
1000000000,X,1003500000,LANAO DEL NORTE,1003512000,MAIGO
1000000000,X,1003500000,LANAO DEL NORTE,1003513000,MATUNGAO
1000000000,X,1003500000,LANAO DEL NORTE,1003514000,MUNAI
1000000000,X,1003500000,LANAO DEL NORTE,1003515000,NUNUNGAN
1000000000,X,1003500000,LANAO DEL NORTE,1003516000,PANTAO RAGAT
1000000000,X,1003500000,LANAO DEL NORTE,1003517000,POONA PIAGAPO
1000000000,X,1003500000,LANAO DEL NORTE,1003518000,SALVADOR
1000000000,X,1003500000,LANAO DEL NORTE,1003519000,SAPAD
1000000000,X,1003500000,LANAO DEL NORTE,1003520000,TAGOLOAN
1000000000,X,1003500000,LANAO DEL NORTE,1003521000,TANGCAL
1000000000,X,1003500000,LANAO DEL NORTE,1003522000,TUBOD
1000000000,X,1003500000,LANAO DEL NORTE,1003523000,PANTAR
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004201000,ALORAN
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004202000,BALIANGAO
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004203000,BONIFACIO
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004204000,CALAMBA
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004205000,CLARIN
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004206000,CONCEPCION
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004207000,JIMENEZ
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004208000,LOPEZ JAENA
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004209000,CITY OF OROQUIETA
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004210000,CITY OF OZAMIZ
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004211000,PANAON
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004212000,PLARIDEL
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004213000,SAPANG DALAGA
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004214000,SINACABAN
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004215000,CITY OF TANGUB
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004216000,TUDELA
1000000000,X,1004200000,MISAMIS OCCIDENTAL,1004217000,DON VICTORIANO CHIONGBIAN
1000000000,X,1004300000,MISAMIS ORIENTAL,1004301000,ALUBIJID
1000000000,X,1004300000,MISAMIS ORIENTAL,1004302000,BALINGASAG
1000000000,X,1004300000,MISAMIS ORIENTAL,1004303000,BALINGOAN
1000000000,X,1004300000,MISAMIS ORIENTAL,1004304000,BINUANGAN
1000000000,X,1004300000,MISAMIS ORIENTAL,1004306000,CLAVERIA
1000000000,X,1004300000,MISAMIS ORIENTAL,1004307000,CITY OF EL SALVADOR
1000000000,X,1004300000,MISAMIS ORIENTAL,1004308000,CITY OF GINGOOG
1000000000,X,1004300000,MISAMIS ORIENTAL,1004309000,GITAGUM
1000000000,X,1004300000,MISAMIS ORIENTAL,1004310000,INITAO
1000000000,X,1004300000,MISAMIS ORIENTAL,1004311000,JASAAN
1000000000,X,1004300000,MISAMIS ORIENTAL,1004312000,KINOGUITAN
1000000000,X,1004300000,MISAMIS ORIENTAL,1004313000,LAGONGLONG
1000000000,X,1004300000,MISAMIS ORIENTAL,1004314000,LAGUINDINGAN
1000000000,X,1004300000,MISAMIS ORIENTAL,1004315000,LIBERTAD
1000000000,X,1004300000,MISAMIS ORIENTAL,1004316000,LUGAIT
1000000000,X,1004300000,MISAMIS ORIENTAL,1004317000,MAGSAYSAY
1000000000,X,1004300000,MISAMIS ORIENTAL,1004318000,MANTICAO
1000000000,X,1004300000,MISAMIS ORIENTAL,1004319000,MEDINA
1000000000,X,1004300000,MISAMIS ORIENTAL,1004320000,NAAWAN
1000000000,X,1004300000,MISAMIS ORIENTAL,1004321000,OPOL
1000000000,X,1004300000,MISAMIS ORIENTAL,1004322000,SALAY
1000000000,X,1004300000,MISAMIS ORIENTAL,1004323000,SUGBONGCOGON
1000000000,X,1004300000,MISAMIS ORIENTAL,1004324000,TAGOLOAN
1000000000,X,1004300000,MISAMIS ORIENTAL,1004325000,TALISAYAN
1000000000,X,1004300000,MISAMIS ORIENTAL,1004326000,VILLANUEVA
1000000000,X,1030500000,CITY OF CAGAYAN DE ORO,1030500000,CITY OF CAGAYAN DE ORO
1000000000,X,1030900000,CITY OF ILIGAN,1030900000,CITY OF ILIGAN
1100000000,XI,1102300000,DAVAO DEL NORTE,1102301000,ASUNCION
1100000000,XI,1102300000,DAVAO DEL NORTE,1102303000,CARMEN
1100000000,XI,1102300000,DAVAO DEL NORTE,1102305000,KAPALONG
1100000000,XI,1102300000,DAVAO DEL NORTE,1102314000,NEW CORELLA
1100000000,XI,1102300000,DAVAO DEL NORTE,1102315000,CITY OF PANABO
1100000000,XI,1102300000,DAVAO DEL NORTE,1102317000,ISLAND GARDEN CITY OF SAMAL
1100000000,XI,1102300000,DAVAO DEL NORTE,1102318000,SANTO TOMAS
1100000000,XI,1102300000,DAVAO DEL NORTE,1102319000,CITY OF TAGUM
1100000000,XI,1102300000,DAVAO DEL NORTE,1102322000,TALAINGOD
1100000000,XI,1102300000,DAVAO DEL NORTE,1102323000,BRAULIO E. DUJALI
1100000000,XI,1102300000,DAVAO DEL NORTE,1102324000,SAN ISIDRO
1100000000,XI,1102400000,DAVAO DEL SUR,1102401000,BANSALAN
1100000000,XI,1102400000,DAVAO DEL SUR,1102403000,CITY OF DIGOS
1100000000,XI,1102400000,DAVAO DEL SUR,1102404000,HAGONOY
1100000000,XI,1102400000,DAVAO DEL SUR,1102406000,KIBLAWAN
1100000000,XI,1102400000,DAVAO DEL SUR,1102407000,MAGSAYSAY
1100000000,XI,1102400000,DAVAO DEL SUR,1102408000,MALALAG
1100000000,XI,1102400000,DAVAO DEL SUR,1102410000,MATANAO
1100000000,XI,1102400000,DAVAO DEL SUR,1102411000,PADADA
1100000000,XI,1102400000,DAVAO DEL SUR,1102412000,SANTA CRUZ
1100000000,XI,1102400000,DAVAO DEL SUR,1102414000,SULOP
1100000000,XI,1102500000,DAVAO ORIENTAL,1102501000,BAGANGA
1100000000,XI,1102500000,DAVAO ORIENTAL,1102502000,BANAYBANAY
1100000000,XI,1102500000,DAVAO ORIENTAL,1102503000,BOSTON
1100000000,XI,1102500000,DAVAO ORIENTAL,1102504000,CARAGA
1100000000,XI,1102500000,DAVAO ORIENTAL,1102505000,CATEEL
1100000000,XI,1102500000,DAVAO ORIENTAL,1102506000,GOVERNOR GENEROSO
1100000000,XI,1102500000,DAVAO ORIENTAL,1102507000,LUPON
1100000000,XI,1102500000,DAVAO ORIENTAL,1102508000,MANAY
1100000000,XI,1102500000,DAVAO ORIENTAL,1102509000,CITY OF MATI
1100000000,XI,1102500000,DAVAO ORIENTAL,1102510000,SAN ISIDRO
1100000000,XI,1102500000,DAVAO ORIENTAL,1102511000,TARRAGONA
1100000000,XI,1108200000,DAVAO DE ORO,1108201000,COMPOSTELA
1100000000,XI,1108200000,DAVAO DE ORO,1108202000,LAAK
1100000000,XI,1108200000,DAVAO DE ORO,1108203000,MABINI
1100000000,XI,1108200000,DAVAO DE ORO,1108204000,MACO
1100000000,XI,1108200000,DAVAO DE ORO,1108205000,MARAGUSAN
1100000000,XI,1108200000,DAVAO DE ORO,1108206000,MAWAB
1100000000,XI,1108200000,DAVAO DE ORO,1108207000,MONKAYO
1100000000,XI,1108200000,DAVAO DE ORO,1108208000,MONTEVISTA
1100000000,XI,1108200000,DAVAO DE ORO,1108209000,NABUNTURAN
1100000000,XI,1108200000,DAVAO DE ORO,1108210000,NEW BATAAN
1100000000,XI,1108200000,DAVAO DE ORO,1108211000,PANTUKAN
1100000000,XI,1108600000,DAVAO OCCIDENTAL,1108601000,DON MARCELINO
1100000000,XI,1108600000,DAVAO OCCIDENTAL,1108602000,JOSE ABAD SANTOS
1100000000,XI,1108600000,DAVAO OCCIDENTAL,1108603000,MALITA
1100000000,XI,1108600000,DAVAO OCCIDENTAL,1108604000,SANTA MARIA
1100000000,XI,1108600000,DAVAO OCCIDENTAL,1108605000,SARANGANI
1100000000,XI,1130700000,CITY OF DAVAO,1130700000,CITY OF DAVAO
1200000000,XII,1204700000,COTABATO,1204701000,ALAMADA
1200000000,XII,1204700000,COTABATO,1204702000,CARMEN
1200000000,XII,1204700000,COTABATO,1204703000,KABACAN
1200000000,XII,1204700000,COTABATO,1204704000,CITY OF KIDAPAWAN
1200000000,XII,1204700000,COTABATO,1204705000,LIBUNGAN
1200000000,XII,1204700000,COTABATO,1204706000,MAGPET
1200000000,XII,1204700000,COTABATO,1204707000,MAKILALA
1200000000,XII,1204700000,COTABATO,1204708000,MATALAM
1200000000,XII,1204700000,COTABATO,1204709000,MIDSAYAP
1200000000,XII,1204700000,COTABATO,1204710000,M'LANG
1200000000,XII,1204700000,COTABATO,1204711000,PIGKAWAYAN
1200000000,XII,1204700000,COTABATO,1204712000,PIKIT
1200000000,XII,1204700000,COTABATO,1204713000,PRESIDENT ROXAS
1200000000,XII,1204700000,COTABATO,1204714000,TULUNAN
1200000000,XII,1204700000,COTABATO,1204715000,ANTIPAS
1200000000,XII,1204700000,COTABATO,1204716000,BANISILAN
1200000000,XII,1204700000,COTABATO,1204717000,ALEOSAN
1200000000,XII,1204700000,COTABATO,1204718000,ARAKAN
1200000000,XII,1206300000,SOUTH COTABATO,1206302000,BANGA
1200000000,XII,1206300000,SOUTH COTABATO,1206306000,CITY OF KORONADAL
1200000000,XII,1206300000,SOUTH COTABATO,1206311000,NORALA
1200000000,XII,1206300000,SOUTH COTABATO,1206312000,POLOMOLOK
1200000000,XII,1206300000,SOUTH COTABATO,1206313000,SURALLAH
1200000000,XII,1206300000,SOUTH COTABATO,1206314000,TAMPAKAN
1200000000,XII,1206300000,SOUTH COTABATO,1206315000,TANTANGAN
1200000000,XII,1206300000,SOUTH COTABATO,1206316000,T'BOLI
1200000000,XII,1206300000,SOUTH COTABATO,1206317000,TUPI
1200000000,XII,1206300000,SOUTH COTABATO,1206318000,SANTO NIÒO
1200000000,XII,1206300000,SOUTH COTABATO,1206319000,LAKE SEBU
1200000000,XII,1206500000,SULTAN KUDARAT,1206501000,BAGUMBAYAN
1200000000,XII,1206500000,SULTAN KUDARAT,1206502000,COLUMBIO
1200000000,XII,1206500000,SULTAN KUDARAT,1206503000,ESPERANZA
1200000000,XII,1206500000,SULTAN KUDARAT,1206504000,ISULAN
1200000000,XII,1206500000,SULTAN KUDARAT,1206505000,KALAMANSIG
1200000000,XII,1206500000,SULTAN KUDARAT,1206506000,LEBAK
1200000000,XII,1206500000,SULTAN KUDARAT,1206507000,LUTAYAN
1200000000,XII,1206500000,SULTAN KUDARAT,1206508000,LAMBAYONG
1200000000,XII,1206500000,SULTAN KUDARAT,1206509000,PALIMBANG
1200000000,XII,1206500000,SULTAN KUDARAT,1206510000,PRESIDENT QUIRINO
1200000000,XII,1206500000,SULTAN KUDARAT,1206511000,CITY OF TACURONG
1200000000,XII,1206500000,SULTAN KUDARAT,1206512000,SEN. NINOY AQUINO
1200000000,XII,1208000000,SARANGANI,1208001000,ALABEL
1200000000,XII,1208000000,SARANGANI,1208002000,GLAN
1200000000,XII,1208000000,SARANGANI,1208003000,KIAMBA
1200000000,XII,1208000000,SARANGANI,1208004000,MAASIM
1200000000,XII,1208000000,SARANGANI,1208005000,MAITUM
1200000000,XII,1208000000,SARANGANI,1208006000,MALAPATAN
1200000000,XII,1208000000,SARANGANI,1208007000,MALUNGON
1200000000,XII,1230800000,CITY OF GENERAL SANTOS,1230800000,CITY OF GENERAL SANTOS
1300000000,NCR,1380100000,CITY OF CALOOCAN,1380100000,CITY OF CALOOCAN
1300000000,NCR,1380200000,CITY OF LAS PIÒAS,1380200000,CITY OF LAS PIÒAS
1300000000,NCR,1380300000,CITY OF MAKATI,1380300000,CITY OF MAKATI
1300000000,NCR,1380400000,CITY OF MALABON,1380400000,CITY OF MALABON
1300000000,NCR,1380500000,CITY OF MANDALUYONG,1380500000,CITY OF MANDALUYONG
1300000000,NCR,1380600000,CITY OF MANILA,1380601000,TONDO I/II
1300000000,NCR,1380600000,CITY OF MANILA,1380602000,BINONDO
1300000000,NCR,1380600000,CITY OF MANILA,1380603000,QUIAPO
1300000000,NCR,1380600000,CITY OF MANILA,1380604000,SAN NICOLAS
1300000000,NCR,1380600000,CITY OF MANILA,1380605000,SANTA CRUZ
1300000000,NCR,1380600000,CITY OF MANILA,1380606000,SAMPALOC
1300000000,NCR,1380600000,CITY OF MANILA,1380607000,SAN MIGUEL
1300000000,NCR,1380600000,CITY OF MANILA,1380608000,ERMITA
1300000000,NCR,1380600000,CITY OF MANILA,1380609000,INTRAMUROS
1300000000,NCR,1380600000,CITY OF MANILA,1380610000,MALATE
1300000000,NCR,1380600000,CITY OF MANILA,1380611000,PACO
1300000000,NCR,1380600000,CITY OF MANILA,1380612000,PANDACAN
1300000000,NCR,1380600000,CITY OF MANILA,1380613000,PORT AREA
1300000000,NCR,1380600000,CITY OF MANILA,1380614000,SANTA ANA
1300000000,NCR,1380700000,CITY OF MARIKINA,1380700000,CITY OF MARIKINA
1300000000,NCR,1380800000,CITY OF MUNTINLUPA,1380800000,CITY OF MUNTINLUPA
1300000000,NCR,1380900000,CITY OF NAVOTAS,1380900000,CITY OF NAVOTAS
1300000000,NCR,1381000000,CITY OF PARAÒAQUE,1381000000,CITY OF PARAÒAQUE
1300000000,NCR,1381100000,PASAY CITY,1381100000,PASAY CITY
1300000000,NCR,1381200000,CITY OF PASIG,1381200000,CITY OF PASIG
1300000000,NCR,1381300000,QUEZON CITY,1381300000,QUEZON CITY
1300000000,NCR,1381400000,CITY OF SAN JUAN,1381400000,CITY OF SAN JUAN
1300000000,NCR,1381500000,CITY OF TAGUIG,1381500000,CITY OF TAGUIG
1300000000,NCR,1381600000,CITY OF VALENZUELA,1381600000,CITY OF VALENZUELA
1300000000,NCR,1381701000,PATEROS,1381701000,PATEROS
1400000000,CAR,1400100000,ABRA,1400101000,BANGUED
1400000000,CAR,1400100000,ABRA,1400102000,BOLINEY
1400000000,CAR,1400100000,ABRA,1400103000,BUCAY
1400000000,CAR,1400100000,ABRA,1400104000,BUCLOC
1400000000,CAR,1400100000,ABRA,1400105000,DAGUIOMAN
1400000000,CAR,1400100000,ABRA,1400106000,DANGLAS
1400000000,CAR,1400100000,ABRA,1400107000,DOLORES
1400000000,CAR,1400100000,ABRA,1400108000,LA PAZ
1400000000,CAR,1400100000,ABRA,1400109000,LACUB
1400000000,CAR,1400100000,ABRA,1400110000,LAGANGILANG
1400000000,CAR,1400100000,ABRA,1400111000,LAGAYAN
1400000000,CAR,1400100000,ABRA,1400112000,LANGIDEN
1400000000,CAR,1400100000,ABRA,1400113000,LICUAN-BAAY
1400000000,CAR,1400100000,ABRA,1400114000,LUBA
1400000000,CAR,1400100000,ABRA,1400115000,MALIBCONG
1400000000,CAR,1400100000,ABRA,1400116000,MANABO
1400000000,CAR,1400100000,ABRA,1400117000,PEÒARRUBIA
1400000000,CAR,1400100000,ABRA,1400118000,PIDIGAN
1400000000,CAR,1400100000,ABRA,1400119000,PILAR
1400000000,CAR,1400100000,ABRA,1400120000,SALLAPADAN
1400000000,CAR,1400100000,ABRA,1400121000,SAN ISIDRO
1400000000,CAR,1400100000,ABRA,1400122000,SAN JUAN
1400000000,CAR,1400100000,ABRA,1400123000,SAN QUINTIN
1400000000,CAR,1400100000,ABRA,1400124000,TAYUM
1400000000,CAR,1400100000,ABRA,1400125000,TINEG
1400000000,CAR,1400100000,ABRA,1400126000,TUBO
1400000000,CAR,1400100000,ABRA,1400127000,VILLAVICIOSA
1400000000,CAR,1401100000,BENGUET,1401101000,ATOK
1400000000,CAR,1401100000,BENGUET,1401103000,BAKUN
1400000000,CAR,1401100000,BENGUET,1401104000,BOKOD
1400000000,CAR,1401100000,BENGUET,1401105000,BUGUIAS
1400000000,CAR,1401100000,BENGUET,1401106000,ITOGON
1400000000,CAR,1401100000,BENGUET,1401107000,KABAYAN
1400000000,CAR,1401100000,BENGUET,1401108000,KAPANGAN
1400000000,CAR,1401100000,BENGUET,1401109000,KIBUNGAN
1400000000,CAR,1401100000,BENGUET,1401110000,LA TRINIDAD
1400000000,CAR,1401100000,BENGUET,1401111000,MANKAYAN
1400000000,CAR,1401100000,BENGUET,1401112000,SABLAN
1400000000,CAR,1401100000,BENGUET,1401113000,TUBA
1400000000,CAR,1401100000,BENGUET,1401114000,TUBLAY
1400000000,CAR,1402700000,IFUGAO,1402701000,BANAUE
1400000000,CAR,1402700000,IFUGAO,1402702000,HUNGDUAN
1400000000,CAR,1402700000,IFUGAO,1402703000,KIANGAN
1400000000,CAR,1402700000,IFUGAO,1402704000,LAGAWE
1400000000,CAR,1402700000,IFUGAO,1402705000,LAMUT
1400000000,CAR,1402700000,IFUGAO,1402706000,MAYOYAO
1400000000,CAR,1402700000,IFUGAO,1402707000,ALFONSO LISTA
1400000000,CAR,1402700000,IFUGAO,1402708000,AGUINALDO
1400000000,CAR,1402700000,IFUGAO,1402709000,HINGYON
1400000000,CAR,1402700000,IFUGAO,1402710000,TINOC
1400000000,CAR,1402700000,IFUGAO,1402711000,ASIPULO
1400000000,CAR,1403200000,KALINGA,1403201000,BALBALAN
1400000000,CAR,1403200000,KALINGA,1403206000,LUBUAGAN
1400000000,CAR,1403200000,KALINGA,1403208000,PASIL
1400000000,CAR,1403200000,KALINGA,1403209000,PINUKPUK
1400000000,CAR,1403200000,KALINGA,1403211000,RIZAL
1400000000,CAR,1403200000,KALINGA,1403213000,CITY OF TABUK
1400000000,CAR,1403200000,KALINGA,1403214000,TANUDAN
1400000000,CAR,1403200000,KALINGA,1403215000,TINGLAYAN
1400000000,CAR,1404400000,MOUNTAIN PROVINCE,1404401000,BARLIG
1400000000,CAR,1404400000,MOUNTAIN PROVINCE,1404402000,BAUKO
1400000000,CAR,1404400000,MOUNTAIN PROVINCE,1404403000,BESAO
1400000000,CAR,1404400000,MOUNTAIN PROVINCE,1404404000,BONTOC
1400000000,CAR,1404400000,MOUNTAIN PROVINCE,1404405000,NATONIN
1400000000,CAR,1404400000,MOUNTAIN PROVINCE,1404406000,PARACELIS
1400000000,CAR,1404400000,MOUNTAIN PROVINCE,1404407000,SABANGAN
1400000000,CAR,1404400000,MOUNTAIN PROVINCE,1404408000,SADANGA
1400000000,CAR,1404400000,MOUNTAIN PROVINCE,1404409000,SAGADA
1400000000,CAR,1404400000,MOUNTAIN PROVINCE,1404410000,TADIAN
1400000000,CAR,1408100000,APAYAO,1408101000,CALANASAN
1400000000,CAR,1408100000,APAYAO,1408102000,CONNER
1400000000,CAR,1408100000,APAYAO,1408103000,FLORA
1400000000,CAR,1408100000,APAYAO,1408104000,KABUGAO
1400000000,CAR,1408100000,APAYAO,1408105000,LUNA
1400000000,CAR,1408100000,APAYAO,1408106000,PUDTOL
1400000000,CAR,1408100000,APAYAO,1408107000,SANTA MARCELA
1400000000,CAR,1430300000,CITY OF BAGUIO,1430300000,CITY OF BAGUIO
1600000000,XIII,1600200000,AGUSAN DEL NORTE,1600201000,BUENAVISTA
1600000000,XIII,1600200000,AGUSAN DEL NORTE,1600203000,CITY OF CABADBARAN
1600000000,XIII,1600200000,AGUSAN DEL NORTE,1600204000,CARMEN
1600000000,XIII,1600200000,AGUSAN DEL NORTE,1600205000,JABONGA
1600000000,XIII,1600200000,AGUSAN DEL NORTE,1600206000,KITCHARAO
1600000000,XIII,1600200000,AGUSAN DEL NORTE,1600207000,LAS NIEVES
1600000000,XIII,1600200000,AGUSAN DEL NORTE,1600208000,MAGALLANES
1600000000,XIII,1600200000,AGUSAN DEL NORTE,1600209000,NASIPIT
1600000000,XIII,1600200000,AGUSAN DEL NORTE,1600210000,SANTIAGO
1600000000,XIII,1600200000,AGUSAN DEL NORTE,1600211000,TUBAY
1600000000,XIII,1600200000,AGUSAN DEL NORTE,1600212000,REMEDIOS T. ROMUALDEZ
1600000000,XIII,1600300000,AGUSAN DEL SUR,1600301000,CITY OF BAYUGAN
1600000000,XIII,1600300000,AGUSAN DEL SUR,1600302000,BUNAWAN
1600000000,XIII,1600300000,AGUSAN DEL SUR,1600303000,ESPERANZA
1600000000,XIII,1600300000,AGUSAN DEL SUR,1600304000,LA PAZ
1600000000,XIII,1600300000,AGUSAN DEL SUR,1600305000,LORETO
1600000000,XIII,1600300000,AGUSAN DEL SUR,1600306000,PROSPERIDAD
1600000000,XIII,1600300000,AGUSAN DEL SUR,1600307000,ROSARIO
1600000000,XIII,1600300000,AGUSAN DEL SUR,1600308000,SAN FRANCISCO
1600000000,XIII,1600300000,AGUSAN DEL SUR,1600309000,SAN LUIS
1600000000,XIII,1600300000,AGUSAN DEL SUR,1600310000,SANTA JOSEFA
1600000000,XIII,1600300000,AGUSAN DEL SUR,1600311000,TALACOGON
1600000000,XIII,1600300000,AGUSAN DEL SUR,1600312000,TRENTO
1600000000,XIII,1600300000,AGUSAN DEL SUR,1600313000,VERUELA
1600000000,XIII,1600300000,AGUSAN DEL SUR,1600314000,SIBAGAT
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606701000,ALEGRIA
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606702000,BACUAG
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606704000,BURGOS
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606706000,CLAVER
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606707000,DAPA
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606708000,DEL CARMEN
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606710000,GENERAL LUNA
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606711000,GIGAQUIT
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606714000,MAINIT
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606715000,MALIMONO
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606716000,PILAR
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606717000,PLACER
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606718000,SAN BENITO
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606719000,SAN FRANCISCO
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606720000,SAN ISIDRO
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606721000,SANTA MONICA
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606722000,SISON
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606723000,SOCORRO
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606724000,CITY OF SURIGAO
1600000000,XIII,1606700000,SURIGAO DEL NORTE,1606725000,TAGANA-AN
